plate_id,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,sno,runint,overpotential_V
3860,0.0,0.2,0.2,0.3,0.3,0.0,565,1,0.44026899999999997
3860,0.0,0.0,0.0,0.1,0.2,0.7,566,1,0.502622
3860,0.0,0.0,0.7,0.0,0.0,0.3,567,1,0.600232
3860,0.0,0.0,0.3,0.3,0.2,0.2,568,1,0.46931999999999996
3860,0.0,0.1,0.6,0.3,0.0,0.0,569,1,0.49662700000000004
3860,0.1,0.0,0.6,0.2,0.0,0.1,570,1,0.584499
3860,0.6,0.1,0.1,0.0,0.0,0.2,571,1,0.623425
3860,0.1,0.3,0.3,0.3,0.0,0.0,572,1,0.504782
3860,0.3,0.0,0.4,0.3,0.0,0.0,573,1,0.599524
3860,0.0,0.0,0.4,0.2,0.3,0.1,574,1,0.503289
3860,0.4,0.0,0.1,0.0,0.0,0.5,575,1,0.670475
3860,0.0,0.2,0.3,0.3,0.0,0.2,576,1,0.568172
3860,0.0,0.3,0.0,0.0,0.5,0.2,578,1,0.45054399999999994
3860,0.0,0.4,0.2,0.1,0.0,0.3,579,1,0.5244310000000001
3860,0.6,0.1,0.1,0.2,0.0,0.0,580,1,0.210394
3860,0.0,0.0,0.0,0.2,0.7,0.1,581,1,0.473274
3860,0.0,0.7,0.0,0.0,0.0,0.3,582,1,0.49702299999999994
3860,0.2,0.3,0.4,0.0,0.1,0.0,583,1,0.400452
3860,0.0,0.2,0.3,0.0,0.2,0.3,584,1,0.466817
3860,0.0,0.0,0.1,0.1,0.0,0.8,585,1,0.623073
3860,0.0,0.0,0.2,0.7,0.0,0.1,586,1,0.45518500000000006
3860,0.8,0.0,0.0,0.1,0.1,0.0,587,1,0.538127
3860,0.0,0.0,0.0,0.2,0.1,0.7,588,1,0.498389
3860,0.0,0.0,0.4,0.0,0.4,0.2,589,1,0.47597
3860,0.0,0.0,0.3,0.7,0.0,0.0,590,1,0.414767
3860,0.0,0.0,0.1,0.7,0.1,0.1,591,1,0.451061
3860,0.1,0.1,0.1,0.0,0.0,0.7,592,1,0.593901
3860,0.0,0.2,0.3,0.2,0.3,0.0,593,1,0.445854
3860,0.0,0.0,0.7,0.1,0.2,0.0,594,1,0.5003890000000001
3860,0.4,0.0,0.4,0.0,0.1,0.1,595,1,0.498122
3860,0.1,0.0,0.2,0.5,0.0,0.2,596,1,0.545661
3860,0.5,0.0,0.3,0.0,0.2,0.0,597,1,0.445412
3860,0.0,0.6,0.1,0.1,0.2,0.0,598,1,0.42541899999999994
3860,0.0,0.0,0.1,0.1,0.8,0.0,599,1,0.434968
3860,0.3,0.1,0.3,0.0,0.3,0.0,600,1,0.409572
3860,0.1,0.1,0.0,0.0,0.3,0.5,601,1,0.434166
3860,0.0,0.0,0.3,0.0,0.1,0.6,602,1,0.511672
3860,0.2,0.0,0.3,0.0,0.5,0.0,603,1,0.43133699999999997
3860,0.3,0.4,0.0,0.2,0.0,0.1,604,1,0.503821
3860,0.3,0.0,0.3,0.1,0.3,0.0,605,1,0.42724700000000004
3860,0.1,0.1,0.2,0.0,0.6,0.0,606,1,0.42722
3860,0.3,0.1,0.0,0.6,0.0,0.0,607,1,0.525659
3860,0.1,0.8,0.0,0.1,0.0,0.0,608,1,0.48614300000000005
3860,0.5,0.0,0.0,0.3,0.0,0.2,609,1,0.578572
3860,0.6,0.0,0.1,0.0,0.2,0.1,610,1,0.49128999999999995
3860,0.1,0.0,0.8,0.1,0.0,0.0,611,1,0.57212
3860,0.3,0.0,0.0,0.4,0.2,0.1,612,1,0.466607
3860,0.5,0.2,0.0,0.0,0.1,0.2,613,1,0.452875
3860,0.5,0.4,0.0,0.0,0.0,0.1,614,1,0.52527
3860,0.6,0.2,0.0,0.1,0.1,0.0,615,1,0.459876
3860,0.1,0.1,0.3,0.0,0.5,0.0,616,1,0.43128
3860,0.3,0.0,0.0,0.1,0.6,0.0,617,1,0.46666
3860,0.4,0.0,0.0,0.2,0.1,0.3,618,1,0.50435
3860,0.5,0.3,0.2,0.0,0.0,0.0,619,1,0.531959
3860,0.1,0.8,0.1,0.0,0.0,0.0,620,1,0.48801000000000005
3860,0.2,0.0,0.7,0.1,0.0,0.0,621,1,0.542458
3860,0.1,0.5,0.0,0.4,0.0,0.0,622,1,0.48922200000000005
3860,0.1,0.1,0.6,0.0,0.2,0.0,623,1,0.44516400000000006
3860,0.0,0.1,0.6,0.1,0.0,0.2,624,1,0.559024
3860,0.2,0.0,0.0,0.4,0.4,0.0,625,1,0.486091
3860,0.2,0.5,0.0,0.2,0.1,0.0,626,1,0.44442200000000004
3860,0.1,0.0,0.4,0.0,0.5,0.0,627,1,0.445068
3860,0.0,0.0,0.5,0.3,0.0,0.2,628,1,0.577782
3860,0.3,0.0,0.1,0.2,0.0,0.4,629,1,0.603363
3860,0.1,0.6,0.3,0.0,0.0,0.0,630,1,0.48865299999999995
3860,0.0,0.0,0.7,0.3,0.0,0.0,631,1,0.540346
3860,0.0,0.3,0.1,0.6,0.0,0.0,632,1,0.456025
3860,0.2,0.0,0.5,0.0,0.0,0.3,633,1,0.673092
3860,0.0,0.1,0.0,0.1,0.0,0.8,634,1,0.604811
3860,0.0,0.3,0.2,0.3,0.2,0.0,635,1,0.42511099999999996
3860,0.0,0.0,0.8,0.0,0.1,0.1,636,1,0.501627
3860,0.1,0.5,0.0,0.0,0.3,0.1,637,1,0.43572799999999995
3860,0.6,0.1,0.0,0.0,0.2,0.1,638,1,0.45856199999999997
3860,0.0,0.1,0.2,0.0,0.1,0.6,639,1,0.529582
3860,0.0,0.1,0.0,0.2,0.2,0.5,640,1,0.481494
3860,0.4,0.2,0.0,0.0,0.0,0.4,642,1,0.554649
3860,0.3,0.0,0.0,0.1,0.2,0.4,643,1,0.46667
3860,0.0,0.0,0.6,0.0,0.4,0.0,644,1,0.42478999999999995
3860,0.0,0.6,0.2,0.0,0.1,0.1,645,1,0.45601899999999995
3860,0.0,0.2,0.0,0.5,0.3,0.0,646,1,0.422624
3860,0.1,0.7,0.0,0.2,0.0,0.0,647,1,0.479958
3860,0.4,0.4,0.1,0.1,0.0,0.0,648,1,0.49537600000000004
3860,0.4,0.0,0.2,0.4,0.0,0.0,649,1,0.5840489999999999
3860,0.3,0.0,0.0,0.1,0.0,0.6,650,1,0.620644
3860,0.0,0.0,0.0,0.0,0.9,0.1,651,1,0.460434
3860,0.1,0.0,0.5,0.3,0.0,0.1,652,1,0.542525
3860,0.0,0.0,0.4,0.5,0.0,0.1,653,1,0.498418
3860,0.1,0.4,0.0,0.0,0.4,0.1,654,1,0.43391199999999996
3860,0.0,0.3,0.4,0.0,0.2,0.1,655,1,0.47617200000000004
3860,0.1,0.4,0.2,0.3,0.0,0.0,656,1,0.483091
3860,0.1,0.2,0.1,0.6,0.0,0.0,657,1,0.47981599999999996
3860,0.1,0.3,0.0,0.0,0.1,0.5,658,1,0.47439899999999996
3860,0.0,0.2,0.5,0.1,0.0,0.2,659,1,0.5305880000000001
3860,0.0,0.5,0.1,0.2,0.0,0.2,660,1,0.520782
3860,0.2,0.1,0.2,0.5,0.0,0.0,661,1,0.518189
3860,0.1,0.3,0.2,0.0,0.0,0.4,662,1,0.543132
3860,0.1,0.0,0.0,0.0,0.2,0.7,663,1,0.467261
3860,0.3,0.3,0.0,0.3,0.0,0.1,664,1,0.504888
3860,0.0,0.5,0.0,0.2,0.0,0.3,665,1,0.528386
3860,0.0,0.0,0.1,0.6,0.2,0.1,666,1,0.43466000000000005
3860,0.0,0.0,0.2,0.3,0.2,0.3,667,1,0.472837
3860,0.4,0.2,0.0,0.3,0.0,0.1,668,1,0.519083
3860,0.0,0.2,0.0,0.3,0.3,0.2,669,1,0.44938500000000003
3860,0.1,0.0,0.0,0.1,0.3,0.5,670,1,0.462182
3860,0.5,0.0,0.2,0.0,0.0,0.3,671,1,0.6388659999999999
3860,0.0,0.2,0.3,0.0,0.3,0.2,672,1,0.477638
3860,0.2,0.1,0.0,0.6,0.0,0.1,673,1,0.54567
3860,0.0,0.0,0.5,0.3,0.2,0.0,674,1,0.513405
3860,0.1,0.4,0.0,0.3,0.2,0.0,675,1,0.43211400000000005
3860,0.5,0.0,0.0,0.0,0.1,0.4,676,1,0.511644
3860,0.7,0.0,0.0,0.2,0.1,0.0,677,1,0.527738
3860,0.2,0.0,0.1,0.3,0.0,0.4,678,1,0.6245430000000001
3860,0.0,0.0,0.3,0.1,0.0,0.6,679,1,0.6107239999999999
3860,0.2,0.5,0.0,0.2,0.0,0.1,680,1,0.511962
3860,0.3,0.3,0.1,0.0,0.0,0.3,681,1,0.550192
3860,0.0,0.1,0.0,0.8,0.1,0.0,682,1,0.491925
3860,0.0,0.1,0.7,0.1,0.1,0.0,683,1,0.46778000000000003
3860,0.0,0.0,0.6,0.1,0.0,0.3,684,1,0.555226
3860,0.4,0.0,0.2,0.1,0.3,0.0,685,1,0.42799499999999996
3860,0.2,0.0,0.1,0.3,0.4,0.0,686,1,0.451632
3860,0.3,0.0,0.3,0.0,0.2,0.2,687,1,0.48061099999999995
3860,0.0,0.1,0.4,0.5,0.0,0.0,688,1,0.48880500000000005
3860,0.0,0.0,0.2,0.0,0.3,0.5,689,1,0.477034
3860,0.4,0.1,0.0,0.1,0.0,0.4,690,1,0.5637449999999999
3860,0.0,0.2,0.0,0.3,0.5,0.0,691,1,0.43767399999999995
3860,0.2,0.0,0.5,0.1,0.0,0.2,692,1,0.6099899999999999
3860,0.0,0.0,0.1,0.4,0.2,0.3,693,1,0.47141099999999997
3860,0.0,0.0,0.2,0.0,0.7,0.1,694,1,0.447622
3860,0.0,0.2,0.1,0.5,0.0,0.2,695,1,0.536324
3860,0.2,0.2,0.0,0.3,0.0,0.3,696,1,0.543446
3860,0.0,0.1,0.2,0.0,0.7,0.0,697,1,0.42958199999999996
3860,0.7,0.0,0.2,0.0,0.0,0.1,698,1,0.678454
3860,0.2,0.3,0.4,0.1,0.0,0.0,699,1,0.515289
3860,0.1,0.6,0.0,0.0,0.1,0.2,700,1,0.46493999999999996
3860,0.2,0.1,0.5,0.2,0.0,0.0,701,1,0.5436810000000001
3860,0.4,0.2,0.3,0.1,0.0,0.0,702,1,0.54914
3860,0.2,0.0,0.0,0.1,0.6,0.1,703,1,0.455246
3860,0.3,0.0,0.0,0.1,0.3,0.3,704,1,0.466954
3860,0.3,0.7,0.0,0.0,0.0,0.0,706,1,0.470167
3860,0.0,0.3,0.0,0.2,0.1,0.4,707,1,0.496604
3860,0.3,0.6,0.0,0.0,0.0,0.1,708,1,0.49202700000000005
3860,0.1,0.0,0.1,0.0,0.4,0.4,709,1,0.464145
3860,0.0,0.4,0.1,0.4,0.0,0.1,710,1,0.498775
3860,0.0,0.4,0.0,0.2,0.1,0.3,711,1,0.488479
3860,0.6,0.1,0.0,0.3,0.0,0.0,712,1,0.530738
3860,0.0,0.1,0.1,0.8,0.0,0.0,713,1,0.403169
3860,0.0,0.2,0.0,0.3,0.0,0.5,714,1,0.5553899999999999
3860,0.3,0.3,0.0,0.4,0.0,0.0,715,1,0.488245
3860,0.0,0.0,0.9,0.0,0.1,0.0,716,1,0.466104
3860,0.0,0.3,0.0,0.2,0.0,0.5,717,1,0.531556
3860,0.2,0.2,0.0,0.5,0.0,0.1,718,1,0.497883
3860,0.5,0.1,0.0,0.0,0.3,0.1,719,1,0.414372
3860,0.0,0.2,0.0,0.2,0.1,0.5,720,1,0.49151000000000006
3860,0.0,0.3,0.1,0.4,0.0,0.2,721,1,0.524572
3860,0.1,0.1,0.5,0.0,0.0,0.3,722,1,0.5724739999999999
3860,0.0,0.0,0.0,0.2,0.3,0.5,723,1,0.46341899999999997
3860,0.0,0.5,0.1,0.2,0.2,0.0,724,1,0.419361
3860,0.4,0.2,0.0,0.1,0.0,0.3,725,1,0.538733
3860,0.0,0.3,0.0,0.2,0.2,0.3,726,1,0.461082
3860,0.1,0.5,0.0,0.2,0.2,0.0,727,1,0.414445
3860,0.3,0.2,0.2,0.0,0.0,0.3,728,1,0.554435
3860,0.0,0.4,0.2,0.0,0.4,0.0,729,1,0.452812
3860,0.5,0.4,0.0,0.0,0.1,0.0,730,1,0.439317
3860,0.3,0.3,0.2,0.2,0.0,0.0,731,1,0.514659
3860,0.2,0.2,0.1,0.5,0.0,0.0,732,1,0.514072
3860,0.1,0.0,0.5,0.2,0.0,0.2,733,1,0.564513
3860,0.3,0.1,0.0,0.0,0.2,0.4,734,1,0.4492
3860,0.1,0.0,0.2,0.0,0.1,0.6,735,1,0.526159
3860,0.2,0.0,0.5,0.3,0.0,0.0,736,1,0.559906
3860,0.6,0.0,0.1,0.0,0.0,0.3,737,1,0.655053
3860,0.1,0.7,0.1,0.0,0.0,0.1,738,1,0.49271499999999996
3860,0.1,0.5,0.2,0.0,0.0,0.2,739,1,0.51757
3860,0.0,0.0,0.4,0.0,0.2,0.4,740,1,0.48360600000000004
3860,0.1,0.0,0.3,0.0,0.4,0.2,741,1,0.47477700000000006
3860,0.1,0.0,0.0,0.2,0.6,0.1,742,1,0.471725
3860,0.0,0.1,0.2,0.0,0.2,0.5,743,1,0.498292
3860,0.0,0.1,0.3,0.3,0.0,0.3,744,1,0.5758979999999999
3860,0.0,0.1,0.6,0.0,0.0,0.3,745,1,0.5851350000000001
3860,0.0,0.2,0.1,0.0,0.0,0.7,746,1,0.588359
3860,0.5,0.0,0.0,0.4,0.1,0.0,747,1,0.5149560000000001
3860,0.2,0.0,0.4,0.4,0.0,0.0,748,1,0.559343
3860,0.4,0.0,0.2,0.0,0.1,0.3,749,1,0.515309
3860,0.0,0.7,0.0,0.0,0.2,0.1,750,1,0.45154099999999997
3860,0.2,0.0,0.1,0.0,0.0,0.7,751,1,0.575684
3860,0.0,0.2,0.0,0.0,0.7,0.1,752,1,0.435144
3860,0.9,0.1,0.0,0.0,0.0,0.0,753,1,0.626875
3860,0.0,0.5,0.0,0.0,0.0,0.5,754,1,0.531768
3860,0.0,0.2,0.0,0.1,0.6,0.1,755,1,0.457967
3860,0.0,0.0,0.0,0.4,0.1,0.5,756,1,0.49962399999999996
3860,0.0,0.0,0.0,0.2,0.5,0.3,757,1,0.443583
3860,0.4,0.2,0.3,0.0,0.1,0.0,758,1,0.42833699999999997
3860,0.2,0.0,0.0,0.0,0.1,0.7,759,1,0.525893
3860,0.0,0.2,0.4,0.4,0.0,0.0,760,1,0.46516899999999994
3860,0.0,0.1,0.5,0.2,0.2,0.0,761,1,0.46503199999999995
3860,0.0,0.3,0.1,0.3,0.0,0.3,762,1,0.5608850000000001
3860,0.1,0.0,0.2,0.3,0.4,0.0,763,1,0.44498000000000004
3860,0.5,0.2,0.0,0.3,0.0,0.0,764,1,0.522859
3860,0.0,0.1,0.1,0.4,0.4,0.0,765,1,0.440072
3860,0.2,0.5,0.2,0.1,0.0,0.0,766,1,0.508157
3860,0.0,0.0,0.2,0.1,0.3,0.4,767,1,0.47347799999999995
3860,0.2,0.6,0.1,0.1,0.0,0.0,768,1,0.507174
3860,0.1,0.2,0.0,0.7,0.0,0.0,770,1,0.489413
3860,0.0,0.3,0.2,0.1,0.0,0.4,771,1,0.5490109999999999
3860,0.4,0.0,0.3,0.1,0.0,0.2,772,1,0.607262
3860,0.0,0.3,0.1,0.0,0.2,0.4,773,1,0.47561800000000004
3860,0.4,0.1,0.0,0.3,0.0,0.2,774,1,0.553667
3860,0.0,0.6,0.0,0.0,0.1,0.3,775,1,0.475971
3860,0.0,0.7,0.3,0.0,0.0,0.0,776,1,0.44064799999999993
3860,0.1,0.0,0.0,0.8,0.1,0.0,777,1,0.49190100000000003
3860,0.1,0.0,0.3,0.5,0.1,0.0,778,1,0.443517
3860,0.1,0.0,0.7,0.0,0.2,0.0,779,1,0.44498999999999994
3860,0.1,0.0,0.2,0.4,0.3,0.0,780,1,0.442666
3860,0.0,0.1,0.1,0.2,0.0,0.6,781,1,0.5578380000000001
3860,0.1,0.0,0.0,0.1,0.7,0.1,782,1,0.450718
3860,0.7,0.0,0.0,0.1,0.2,0.0,783,1,0.477839
3860,0.1,0.6,0.0,0.1,0.0,0.2,784,1,0.49928500000000003
3860,0.0,0.4,0.1,0.0,0.2,0.3,785,1,0.45999399999999996
3860,0.0,0.6,0.0,0.0,0.4,0.0,786,1,0.461819
3860,0.1,0.1,0.0,0.5,0.3,0.0,787,1,0.46663000000000004
3860,0.3,0.0,0.2,0.0,0.5,0.0,788,1,0.429529
3860,0.6,0.0,0.0,0.1,0.1,0.2,789,1,0.496622
3860,0.5,0.2,0.2,0.0,0.0,0.1,790,1,0.563109
3860,0.3,0.0,0.4,0.1,0.0,0.2,791,1,0.605721
3860,0.1,0.2,0.0,0.6,0.0,0.1,792,1,0.519269
3860,0.3,0.0,0.0,0.0,0.7,0.0,793,1,0.451608
3860,0.0,0.9,0.0,0.1,0.0,0.0,794,1,0.459516
3860,0.0,0.3,0.3,0.2,0.2,0.0,795,1,0.437497
3860,0.0,0.5,0.3,0.1,0.0,0.1,796,1,0.49679799999999996
3860,0.1,0.0,0.1,0.7,0.1,0.0,797,1,0.46533599999999997
3860,0.0,0.1,0.1,0.0,0.5,0.3,798,1,0.44318
3860,0.4,0.3,0.0,0.1,0.2,0.0,799,1,0.42464799999999997
3860,0.5,0.0,0.5,0.0,0.0,0.0,800,1,0.658492
3860,0.0,0.3,0.6,0.0,0.0,0.1,801,1,0.476965
3860,0.0,0.3,0.1,0.0,0.0,0.6,802,1,0.563083
3860,0.3,0.0,0.4,0.2,0.0,0.1,803,1,0.616225
3860,0.5,0.1,0.0,0.4,0.0,0.0,804,1,0.544046
3860,0.0,0.1,0.4,0.2,0.3,0.0,805,1,0.471105
3860,0.2,0.1,0.0,0.7,0.0,0.0,806,1,0.537027
3860,0.0,0.0,0.4,0.0,0.0,0.6,807,1,0.645582
3860,0.4,0.1,0.2,0.0,0.0,0.3,808,1,0.60229
3860,0.1,0.0,0.0,0.6,0.1,0.2,809,1,0.50235
3860,0.3,0.0,0.1,0.0,0.5,0.1,810,1,0.43512700000000004
3860,0.3,0.3,0.3,0.0,0.1,0.0,811,1,0.416126
3860,0.6,0.1,0.0,0.0,0.1,0.2,812,1,0.495166
3860,0.3,0.0,0.3,0.0,0.4,0.0,813,1,0.430884
3860,0.0,0.5,0.0,0.2,0.1,0.2,814,1,0.478534
3860,0.0,0.1,0.5,0.3,0.1,0.0,815,1,0.48123599999999994
3860,0.3,0.2,0.0,0.1,0.0,0.4,816,1,0.553344
3860,0.0,0.5,0.0,0.4,0.0,0.1,817,1,0.5270729999999999
3860,0.0,0.0,0.6,0.0,0.0,0.4,818,1,0.602558
3860,0.3,0.0,0.4,0.0,0.2,0.1,819,1,0.465192
3860,0.3,0.4,0.2,0.1,0.0,0.0,820,1,0.510315
3860,0.1,0.7,0.1,0.0,0.1,0.0,821,1,0.41756899999999997
3860,0.1,0.3,0.1,0.0,0.5,0.0,822,1,0.42418500000000003
3860,0.3,0.0,0.5,0.2,0.0,0.0,823,1,0.5995689999999999
3860,0.1,0.5,0.2,0.0,0.2,0.0,824,1,0.42501700000000003
3860,0.0,0.1,0.0,0.8,0.0,0.1,825,1,0.515439
3860,0.0,0.0,0.2,0.5,0.3,0.0,826,1,0.43755
3860,0.3,0.5,0.1,0.0,0.1,0.0,827,1,0.42316499999999996
3860,0.0,0.3,0.2,0.0,0.3,0.2,828,1,0.47093999999999997
3860,0.0,0.0,0.1,0.2,0.6,0.1,829,1,0.45278999999999997
3860,0.4,0.0,0.0,0.0,0.3,0.3,830,1,0.46062299999999995
3860,0.0,0.4,0.4,0.0,0.0,0.2,831,1,0.49999399999999994
3860,0.4,0.1,0.3,0.0,0.0,0.2,832,1,0.6185609999999999
3860,0.0,0.5,0.0,0.3,0.1,0.1,834,1,0.457158
3860,0.0,0.4,0.0,0.3,0.1,0.2,835,1,0.472864
3860,0.1,0.3,0.5,0.1,0.0,0.0,836,1,0.458821
3860,0.0,0.1,0.0,0.2,0.6,0.1,837,1,0.44705600000000006
3860,0.0,0.0,0.0,0.5,0.0,0.5,838,1,0.5584520000000001
3860,0.0,0.1,0.5,0.0,0.3,0.1,839,1,0.461207
3860,0.5,0.0,0.0,0.0,0.2,0.3,840,1,0.452186
3860,0.8,0.0,0.0,0.1,0.0,0.1,841,1,0.626505
3860,0.0,0.3,0.7,0.0,0.0,0.0,842,1,0.44281899999999996
3860,0.0,0.4,0.4,0.1,0.1,0.0,843,1,0.42874300000000004
3860,0.1,0.4,0.1,0.0,0.4,0.0,844,1,0.433792
3860,0.3,0.4,0.0,0.1,0.2,0.0,845,1,0.41343
3860,0.0,0.3,0.2,0.0,0.2,0.3,846,1,0.45479200000000003
3860,0.3,0.0,0.0,0.1,0.5,0.1,847,1,0.43105600000000005
3860,0.1,0.0,0.5,0.0,0.4,0.0,848,1,0.43977200000000005
3860,0.3,0.1,0.0,0.5,0.1,0.0,849,1,0.46745600000000004
3860,0.4,0.2,0.0,0.1,0.3,0.0,850,1,0.40352899999999997
3860,0.5,0.3,0.1,0.0,0.0,0.1,851,1,0.520423
3860,0.1,0.5,0.0,0.0,0.0,0.4,852,1,0.510844
3860,0.2,0.5,0.1,0.0,0.0,0.2,853,1,0.506587
3860,0.0,0.4,0.0,0.1,0.2,0.3,854,1,0.45738999999999996
3860,0.0,0.3,0.3,0.0,0.1,0.3,855,1,0.473129
3860,0.5,0.0,0.1,0.0,0.0,0.4,856,1,0.6263479999999999
3860,0.0,0.1,0.2,0.0,0.5,0.2,857,1,0.460045
3860,0.0,0.3,0.0,0.3,0.1,0.3,858,1,0.490217
3860,0.6,0.1,0.2,0.1,0.0,0.0,859,1,0.5656899999999999
3860,0.0,0.4,0.0,0.2,0.0,0.4,860,1,0.554999
3860,0.0,0.1,0.1,0.7,0.0,0.1,861,1,0.485942
3860,0.0,0.1,0.0,0.2,0.5,0.2,862,1,0.45486400000000005
3860,0.0,0.0,0.0,0.1,0.0,0.9,863,1,0.588804
3860,0.1,0.0,0.3,0.3,0.0,0.3,864,1,0.607456
3860,0.0,0.2,0.0,0.5,0.2,0.1,865,1,0.47213299999999997
3860,0.5,0.0,0.4,0.1,0.0,0.0,866,1,0.633212
3860,0.0,0.0,0.5,0.0,0.0,0.5,867,1,0.653532
3860,0.7,0.0,0.1,0.1,0.1,0.0,868,1,0.5100399999999999
3860,0.1,0.0,0.3,0.2,0.4,0.0,869,1,0.460492
3860,0.0,0.3,0.2,0.2,0.3,0.0,870,1,0.43679399999999996
3860,0.0,0.1,0.3,0.0,0.5,0.1,871,1,0.440583
3860,0.1,0.5,0.1,0.0,0.0,0.3,872,1,0.526478
3860,0.0,0.3,0.0,0.1,0.6,0.0,873,1,0.44488500000000003
3860,0.2,0.7,0.0,0.0,0.1,0.0,874,1,0.432742
3860,0.0,0.4,0.2,0.4,0.0,0.0,875,1,0.46170100000000003
3860,0.2,0.0,0.3,0.2,0.0,0.3,876,1,0.596454
3860,0.3,0.3,0.2,0.0,0.2,0.0,877,1,0.402277
3860,0.4,0.0,0.0,0.2,0.4,0.0,878,1,0.452625
3860,0.1,0.7,0.0,0.1,0.0,0.1,879,1,0.5084930000000001
3860,0.6,0.0,0.1,0.3,0.0,0.0,880,1,0.5885239999999999
3860,0.1,0.2,0.0,0.0,0.2,0.5,881,1,0.464585
3860,0.0,0.0,0.3,0.0,0.2,0.5,882,1,0.48828
3860,0.0,0.0,0.0,0.4,0.4,0.2,883,1,0.443387
3860,0.2,0.1,0.0,0.2,0.5,0.0,884,1,0.439879
3860,0.0,0.3,0.2,0.4,0.0,0.1,885,1,0.5210600000000001
3860,0.0,0.4,0.2,0.0,0.3,0.1,886,1,0.476905
3860,0.3,0.0,0.1,0.5,0.1,0.0,887,1,0.48869399999999996
3860,0.0,0.2,0.1,0.6,0.0,0.1,888,1,0.519314
3860,0.5,0.0,0.0,0.1,0.2,0.2,889,1,0.486677
3860,0.1,0.0,0.3,0.2,0.0,0.4,890,1,0.6200260000000001
3860,0.3,0.2,0.0,0.4,0.0,0.1,891,1,0.522011
3860,0.2,0.6,0.0,0.0,0.1,0.1,892,1,0.45163100000000006
3860,0.3,0.0,0.1,0.1,0.0,0.5,893,1,0.6292800000000001
3860,0.1,0.3,0.0,0.4,0.0,0.2,894,1,0.53745
3860,0.0,0.3,0.0,0.5,0.1,0.1,895,1,0.483842
3860,0.0,0.0,0.8,0.1,0.1,0.0,896,1,0.51578
3860,0.5,0.0,0.1,0.0,0.1,0.3,898,1,0.523883
3860,0.3,0.0,0.6,0.0,0.0,0.1,899,1,0.575484
3860,0.4,0.0,0.0,0.1,0.3,0.2,900,1,0.45954799999999996
3860,0.2,0.0,0.0,0.0,0.4,0.4,901,1,0.451294
3860,0.6,0.1,0.0,0.0,0.0,0.3,902,1,0.590828
3860,0.0,0.1,0.0,0.3,0.3,0.3,903,1,0.44810200000000006
3860,0.0,0.1,0.0,0.1,0.4,0.4,904,1,0.43658500000000006
3860,0.4,0.3,0.0,0.0,0.0,0.3,905,1,0.5203270000000001
3860,0.2,0.1,0.0,0.3,0.4,0.0,906,1,0.434803
3860,0.0,0.2,0.0,0.0,0.3,0.5,907,1,0.458638
3860,0.2,0.0,0.2,0.0,0.5,0.1,908,1,0.449113
3860,0.0,0.3,0.5,0.1,0.1,0.0,909,1,0.433828
3860,0.0,0.2,0.5,0.1,0.2,0.0,910,1,0.447937
3860,0.0,0.3,0.0,0.1,0.3,0.3,911,1,0.44561000000000006
3860,0.4,0.0,0.1,0.5,0.0,0.0,912,1,0.536079
3860,0.0,0.4,0.0,0.5,0.0,0.1,913,1,0.488883
3860,0.1,0.0,0.5,0.1,0.0,0.3,914,1,0.601565
3860,0.0,0.1,0.3,0.1,0.0,0.5,915,1,0.571166
3860,0.0,0.5,0.4,0.0,0.0,0.1,916,1,0.466153
3860,0.3,0.2,0.0,0.0,0.4,0.1,917,1,0.401418
3860,0.2,0.1,0.0,0.4,0.0,0.3,918,1,0.543225
3860,0.2,0.0,0.3,0.3,0.0,0.2,919,1,0.577676
3860,0.4,0.0,0.1,0.4,0.1,0.0,920,1,0.48021800000000003
3860,0.2,0.1,0.6,0.1,0.0,0.0,921,1,0.508939
3860,0.0,0.2,0.3,0.0,0.1,0.4,922,1,0.49068999999999996
3860,0.0,0.1,0.4,0.0,0.2,0.3,923,1,0.47054700000000005
3860,0.1,0.1,0.0,0.6,0.0,0.2,924,1,0.529806
3860,0.1,0.3,0.0,0.3,0.3,0.0,925,1,0.420847
3860,0.2,0.3,0.5,0.0,0.0,0.0,926,1,0.49115200000000003
3860,0.0,0.3,0.0,0.4,0.3,0.0,927,1,0.429846
3860,0.4,0.0,0.1,0.4,0.0,0.1,928,1,0.576171
3860,0.3,0.0,0.0,0.2,0.2,0.3,929,1,0.482386
3860,0.2,0.0,0.4,0.0,0.4,0.0,930,1,0.43281400000000003
3860,0.2,0.0,0.0,0.3,0.5,0.0,931,1,0.484752
3860,0.0,0.1,0.0,0.0,0.1,0.8,932,1,0.507234
3860,0.0,0.0,0.1,0.0,0.2,0.7,933,1,0.49311000000000005
3860,0.4,0.1,0.0,0.4,0.1,0.0,934,1,0.469238
3860,0.3,0.3,0.0,0.0,0.2,0.2,935,1,0.41718
3860,0.0,0.9,0.0,0.0,0.0,0.1,936,1,0.48900299999999997
3860,0.2,0.6,0.0,0.1,0.0,0.1,937,1,0.50849
3860,0.3,0.0,0.6,0.1,0.0,0.0,938,1,0.598079
3860,0.0,0.4,0.0,0.2,0.4,0.0,939,1,0.43299799999999994
3860,0.1,0.6,0.2,0.1,0.0,0.0,940,1,0.485543
3860,0.0,0.2,0.0,0.7,0.1,0.0,941,1,0.443013
3860,0.3,0.5,0.0,0.0,0.2,0.0,942,1,0.40438
3860,0.2,0.1,0.0,0.0,0.5,0.2,943,1,0.42362299999999997
